record_id,window_id,cluster_id,task_class,MI,composite,assigned_node,reason,latency_ms,energy_mj
228,7,1,2,3158,0.4488,edge-north,qsopoa_allocated,158.9,3.198
228,8,1,2,3120,0.4412,edge-north,qsopoa_allocated,157.0,3.16
228,9,1,2,3256,0.4685,edge-west,qsopoa_allocated,163.8,3.296
228,10,1,2,3102,0.4376,edge-central,qsopoa_allocated,156.1,3.142
228,11,1,1,2002,0.3751,edge-central,qsopoa_allocated,101.1,2.027
228,12,1,2,3030,0.4233,edge-south,qsopoa_allocated,152.5,3.07
228,13,1,2,3010,0.4193,edge-north,qsopoa_allocated,151.5,3.05
228,14,1,2,3142,0.4456,edge-south,qsopoa_allocated,158.1,3.182
228,15,1,2,3204,0.458,edge-west,qsopoa_allocated,161.2,3.244
228,16,1,2,3039,0.425,edge-north,qsopoa_allocated,152.95,3.079
228,17,1,2,3074,0.4321,edge-west,qsopoa_allocated,154.7,3.114
228,18,1,1,2049,0.3845,edge-north,qsopoa_allocated,103.45,2.074
228,19,1,1,2211,0.417,edge-north,qsopoa_allocated,111.55,2.236
228,20,1,3,5000,0.4638,cloud,critical_bypass,211.6071,5.0
228,21,1,2,3012,0.4196,edge-west,qsopoa_allocated,151.6,3.052
228,22,1,2,3017,0.4206,edge-west,qsopoa_allocated,151.85,3.057
228,23,1,2,3124,0.442,edge-south,qsopoa_allocated,157.2,3.164
228,24,1,1,1834,0.3415,edge-central,qsopoa_allocated,92.7,1.859
228,25,1,2,3029,0.423,edge-north,qsopoa_allocated,152.45,3.069
228,26,1,2,3031,0.4235,edge-south,qsopoa_allocated,152.55,3.071
228,27,1,1,2173,0.4093,edge-north,qsopoa_allocated,109.65,2.198
228,28,1,2,3145,0.4462,edge-south,qsopoa_allocated,158.25,3.185
228,29,1,2,3153,0.4479,edge-south,qsopoa_allocated,158.65,3.193
228,30,1,2,3062,0.4296,edge-central,qsopoa_allocated,154.1,3.102
228,31,1,1,2184,0.4116,edge-west,qsopoa_allocated,110.2,2.209
228,32,1,3,5000,0.5155,cloud,critical_bypass,211.6071,5.0
228,33,1,2,3248,0.4669,edge-central,qsopoa_allocated,163.4,3.288
228,34,1,2,3811,0.5795,edge-south,qsopoa_allocated,191.55,3.851
228,35,1,3,5000,0.5479,cloud,critical_bypass,211.6071,5.0
228,36,1,2,3234,0.464,edge-south,qsopoa_allocated,162.7,3.274
228,37,2,1,1526,0.2799,edge-north,qsopoa_allocated,77.3,1.551
228,38,1,2,3229,0.463,edge-south,qsopoa_allocated,162.45,3.269
228,39,1,2,3223,0.4619,edge-north,qsopoa_allocated,162.15,3.263
228,40,1,2,3213,0.4599,edge-south,qsopoa_allocated,161.65,3.253
228,41,1,2,3208,0.4588,edge-central,qsopoa_allocated,161.4,3.248
228,42,1,2,3346,0.4864,edge-west,qsopoa_allocated,168.3,3.386
228,43,1,2,3196,0.4565,edge-west,qsopoa_allocated,160.8,3.236
228,44,1,2,3108,0.4389,edge-central,qsopoa_allocated,156.4,3.148
228,45,1,2,3068,0.4309,edge-central,qsopoa_allocated,154.4,3.108
228,46,1,1,2106,0.396,edge-central,qsopoa_allocated,106.3,2.131
228,47,1,2,3107,0.4387,edge-central,qsopoa_allocated,156.35,3.147
228,48,1,2,3518,0.5208,edge-central,qsopoa_allocated,176.9,3.558
228,49,2,1,1766,0.328,edge-west,qsopoa_allocated,89.3,1.791
228,50,1,1,2198,0.4143,edge-south,qsopoa_allocated,110.9,2.223
228,51,1,2,3236,0.4645,edge-west,qsopoa_allocated,162.8,3.276
228,52,1,2,3364,0.49,edge-west,qsopoa_allocated,169.2,3.404
228,53,1,2,3138,0.4449,edge-central,qsopoa_allocated,157.9,3.178
228,54,1,2,3204,0.4581,edge-north,qsopoa_allocated,161.2,3.244
228,55,1,2,3096,0.4364,edge-west,qsopoa_allocated,155.8,3.136
228,56,1,2,3316,0.4805,edge-south,qsopoa_allocated,166.8,3.356
228,57,1,2,3310,0.4792,edge-north,qsopoa_allocated,166.5,3.35
228,58,1,2,3154,0.448,edge-north,qsopoa_allocated,158.7,3.194
228,59,1,2,3460,0.5092,edge-north,qsopoa_allocated,174.0,3.5
228,60,1,2,3004,0.4181,edge-central,qsopoa_allocated,151.2,3.044
228,61,1,2,3315,0.4803,edge-south,qsopoa_allocated,166.75,3.355
228,62,1,2,3148,0.4468,edge-central,qsopoa_allocated,158.4,3.188
228,63,1,2,4047,0.6266,edge-north,qsopoa_allocated,203.35,4.087
228,64,1,2,3487,0.5147,edge-central,qsopoa_allocated,175.35,3.527
228,65,1,2,3042,0.4256,edge-west,qsopoa_allocated,153.1,3.082
228,66,1,2,3180,0.4532,edge-south,qsopoa_allocated,160.0,3.22
228,67,1,2,3358,0.4889,edge-central,qsopoa_allocated,168.9,3.398
228,68,1,2,3220,0.4612,edge-north,qsopoa_allocated,162.0,3.26
228,69,1,2,3278,0.4729,edge-west,qsopoa_allocated,164.9,3.318
228,70,1,2,3467,0.5107,edge-south,qsopoa_allocated,174.35,3.507
228,71,1,2,3368,0.4908,edge-west,qsopoa_allocated,169.4,3.408
228,72,1,1,2170,0.4087,edge-west,qsopoa_allocated,109.5,2.195
228,73,1,2,3379,0.493,edge-central,qsopoa_allocated,169.95,3.419
228,74,1,2,3666,0.5504,edge-south,qsopoa_allocated,184.3,3.706
228,75,1,2,3055,0.4282,edge-west,qsopoa_allocated,153.75,3.095
228,76,1,2,3166,0.4505,edge-south,qsopoa_allocated,159.3,3.206
228,77,1,2,3116,0.4405,edge-central,qsopoa_allocated,156.8,3.156
228,78,1,3,5000,0.5016,cloud,critical_bypass,211.6071,5.0
228,79,1,2,3298,0.4769,edge-north,qsopoa_allocated,165.9,3.338
228,80,1,2,3259,0.4691,edge-north,qsopoa_allocated,163.95,3.299
228,81,1,3,5000,0.5071,cloud,critical_bypass,211.6071,5.0
228,82,1,2,3254,0.468,edge-west,qsopoa_allocated,163.7,3.294
228,83,1,2,3115,0.4402,edge-north,qsopoa_allocated,156.75,3.155
228,84,1,3,5000,0.5039,cloud,critical_bypass,211.6071,5.0
228,85,1,1,2189,0.4126,edge-south,qsopoa_allocated,110.45,2.214
228,86,1,1,1983,0.3714,edge-south,qsopoa_allocated,100.15,2.008
228,87,1,2,3093,0.4358,edge-west,qsopoa_allocated,155.65,3.133
228,88,1,2,3257,0.4687,edge-south,qsopoa_allocated,163.85,3.297
228,89,1,2,3169,0.4511,edge-south,qsopoa_allocated,159.45,3.209
228,90,1,2,3045,0.4263,edge-north,qsopoa_allocated,153.25,3.085
228,91,1,2,3016,0.4205,edge-north,qsopoa_allocated,151.8,3.056
228,92,1,2,3076,0.4325,edge-north,qsopoa_allocated,154.8,3.116
228,93,1,2,3095,0.4363,edge-west,qsopoa_allocated,155.75,3.135
228,94,1,1,2042,0.3831,edge-south,qsopoa_allocated,103.1,2.067
228,95,2,0,1160,0.2456,edge-north,qsopoa_allocated,59.0,1.17
228,96,2,0,1167,0.251,edge-central,qsopoa_allocated,59.35,1.177
228,97,1,2,3140,0.4452,edge-south,qsopoa_allocated,158.0,3.18
228,98,1,1,2150,0.4048,edge-north,qsopoa_allocated,108.5,2.175
228,99,1,2,3106,0.4385,edge-central,qsopoa_allocated,156.3,3.146
228,100,1,2,3120,0.4412,edge-south,qsopoa_allocated,157.0,3.16
228,101,1,2,3432,0.5037,edge-north,qsopoa_allocated,172.6,3.472
228,102,1,3,5000,0.4651,cloud,critical_bypass,211.6071,5.0
228,103,1,2,3214,0.4601,edge-south,qsopoa_allocated,161.7,3.254
228,104,1,2,3008,0.4189,edge-central,qsopoa_allocated,151.4,3.048
228,105,1,2,3172,0.4516,edge-west,qsopoa_allocated,159.6,3.212
228,106,1,2,3155,0.4482,edge-central,qsopoa_allocated,158.75,3.195
228,107,1,2,3054,0.4281,edge-west,qsopoa_allocated,153.7,3.094
228,108,1,1,2166,0.408,edge-central,qsopoa_allocated,109.3,2.191
228,109,1,1,2209,0.4165,edge-south,qsopoa_allocated,111.45,2.234
228,110,1,2,3107,0.4387,edge-south,qsopoa_allocated,156.35,3.147
228,111,1,1,2025,0.3797,edge-south,qsopoa_allocated,102.25,2.05
228,112,1,2,3022,0.4216,edge-south,qsopoa_allocated,152.1,3.062
228,113,2,0,1200,0.2733,edge-north,qsopoa_allocated,61.0,1.21
228,114,1,2,3096,0.4364,edge-north,qsopoa_allocated,155.8,3.136
228,115,1,2,3138,0.4448,edge-north,qsopoa_allocated,157.9,3.178
228,116,2,1,1566,0.2879,edge-west,qsopoa_allocated,79.3,1.591
228,117,1,2,3187,0.4546,edge-west,qsopoa_allocated,160.35,3.227
228,118,2,1,1509,0.2766,edge-west,qsopoa_allocated,76.45,1.534
228,119,1,2,3114,0.4401,edge-south,qsopoa_allocated,156.7,3.154
228,120,1,2,3287,0.4747,edge-south,qsopoa_allocated,165.35,3.327
228,121,1,2,3104,0.4381,edge-south,qsopoa_allocated,156.2,3.144
228,122,1,2,3212,0.4597,edge-south,qsopoa_allocated,161.6,3.252
228,123,1,2,3008,0.4189,edge-central,qsopoa_allocated,151.4,3.048
228,124,1,2,3032,0.4237,edge-west,qsopoa_allocated,152.6,3.072
228,125,2,1,1502,0.2751,edge-west,qsopoa_allocated,76.1,1.527
228,126,1,2,3122,0.4416,edge-north,qsopoa_allocated,157.1,3.162
228,127,2,1,1599,0.2945,edge-central,qsopoa_allocated,80.95,1.624
228,128,2,0,1139,0.2315,edge-west,qsopoa_allocated,57.95,1.149
228,129,1,1,2130,0.4007,edge-south,qsopoa_allocated,107.5,2.155
228,130,1,2,3008,0.4189,edge-west,qsopoa_allocated,151.4,3.048
228,131,2,0,1189,0.2658,edge-central,qsopoa_allocated,60.45,1.199
228,132,2,0,1150,0.2393,edge-north,qsopoa_allocated,58.5,1.16
228,133,1,2,3049,0.427,edge-central,qsopoa_allocated,153.45,3.089
228,134,1,2,3283,0.4739,edge-north,qsopoa_allocated,165.15,3.323
228,135,1,2,3103,0.4379,edge-central,qsopoa_allocated,156.15,3.143
228,136,1,1,2189,0.4125,edge-north,qsopoa_allocated,110.45,2.214
228,137,2,0,1157,0.2441,edge-south,qsopoa_allocated,58.85,1.167
228,138,2,0,1179,0.2586,edge-central,qsopoa_allocated,59.95,1.189
228,139,1,2,3109,0.4391,edge-central,qsopoa_allocated,156.45,3.149
228,140,1,3,5000,0.4576,cloud,critical_bypass,211.6071,5.0
228,141,1,3,5000,0.4608,cloud,critical_bypass,211.6071,5.0
228,142,1,2,3216,0.4604,edge-south,qsopoa_allocated,161.8,3.256
228,143,1,2,3004,0.418,edge-central,qsopoa_allocated,151.2,3.044
228,144,2,1,1509,0.2766,edge-central,qsopoa_allocated,76.45,1.534
228,145,1,1,2155,0.4057,edge-north,qsopoa_allocated,108.75,2.18
228,146,2,0,1185,0.2633,edge-central,qsopoa_allocated,60.25,1.195
228,147,2,0,1157,0.2436,edge-north,qsopoa_allocated,58.85,1.167
228,148,1,1,2122,0.3992,edge-north,qsopoa_allocated,107.1,2.147
228,149,1,1,1787,0.3321,edge-west,qsopoa_allocated,90.35,1.812
228,150,1,2,3115,0.4402,edge-north,qsopoa_allocated,156.75,3.155
228,151,0,0,1072,0.1859,edge-central,qsopoa_allocated,54.6,1.082
228,152,1,2,3013,0.4199,edge-central,qsopoa_allocated,151.65,3.053
228,153,1,2,3100,0.4372,edge-north,qsopoa_allocated,156.0,3.14
228,154,1,3,5000,0.4624,cloud,critical_bypass,211.6071,5.0
228,155,1,2,3400,0.4972,edge-west,qsopoa_allocated,171.0,3.44
228,156,1,3,5000,0.5079,cloud,critical_bypass,211.6071,5.0
228,157,1,1,2183,0.4113,edge-west,qsopoa_allocated,110.15,2.208
228,158,1,3,5000,0.4551,cloud,critical_bypass,211.6071,5.0
228,159,1,1,2192,0.4131,edge-north,qsopoa_allocated,110.6,2.217
228,160,1,1,2195,0.4138,edge-south,qsopoa_allocated,110.75,2.22
228,161,1,1,2169,0.4086,edge-south,qsopoa_allocated,109.45,2.194
228,162,2,1,1570,0.2887,edge-central,qsopoa_allocated,79.5,1.595
228,163,2,0,1131,0.2259,edge-north,qsopoa_allocated,57.55,1.141
228,164,2,0,1156,0.243,edge-south,qsopoa_allocated,58.8,1.166
228,165,2,1,1571,0.2889,edge-west,qsopoa_allocated,79.55,1.596
228,166,2,0,1190,0.2663,edge-west,qsopoa_allocated,60.5,1.2
228,167,1,2,3113,0.4399,edge-west,qsopoa_allocated,156.65,3.153
228,168,2,0,1149,0.2386,edge-north,qsopoa_allocated,58.45,1.159
228,169,2,0,1177,0.2572,edge-south,qsopoa_allocated,59.85,1.187
228,170,2,0,1160,0.2459,edge-south,qsopoa_allocated,59.0,1.17
228,171,1,2,3052,0.4276,edge-north,qsopoa_allocated,153.6,3.092
228,172,2,0,1144,0.2353,edge-north,qsopoa_allocated,58.2,1.154
228,173,1,1,2148,0.4044,edge-north,qsopoa_allocated,108.4,2.173
228,174,1,2,3074,0.432,edge-central,qsopoa_allocated,154.7,3.114
228,175,1,2,3082,0.4337,edge-north,qsopoa_allocated,155.1,3.122
228,176,2,0,1184,0.2623,edge-north,qsopoa_allocated,60.2,1.194
228,177,1,2,3028,0.4228,edge-north,qsopoa_allocated,152.4,3.068
228,178,2,1,1568,0.2883,edge-south,qsopoa_allocated,79.4,1.593
228,179,2,0,1172,0.254,edge-west,qsopoa_allocated,59.6,1.182
228,180,2,0,1102,0.2063,edge-south,qsopoa_allocated,56.1,1.112
228,181,2,1,1523,0.2793,edge-south,qsopoa_allocated,77.15,1.548
228,182,2,1,1546,0.284,edge-north,qsopoa_allocated,78.3,1.571
228,183,1,1,1688,0.3123,edge-south,qsopoa_allocated,85.4,1.713
228,184,1,1,1658,0.3064,edge-central,qsopoa_allocated,83.9,1.683
228,185,1,1,2106,0.3959,edge-south,qsopoa_allocated,106.3,2.131
228,186,2,1,1542,0.2832,edge-north,qsopoa_allocated,78.1,1.567
228,187,2,0,1177,0.2573,edge-north,qsopoa_allocated,59.85,1.187
228,188,2,1,1538,0.2825,edge-south,qsopoa_allocated,77.9,1.563
228,189,1,1,2120,0.3987,edge-west,qsopoa_allocated,107.0,2.145
228,190,1,2,3083,0.4338,edge-west,qsopoa_allocated,155.15,3.123
228,191,1,2,3089,0.435,edge-west,qsopoa_allocated,155.45,3.129
228,192,1,2,3046,0.4264,edge-south,qsopoa_allocated,153.3,3.086
228,193,1,2,3099,0.437,edge-central,qsopoa_allocated,155.95,3.139
228,194,2,0,1184,0.262,edge-west,qsopoa_allocated,60.2,1.194
228,195,2,1,1515,0.2777,edge-west,qsopoa_allocated,76.75,1.54
228,196,2,0,1155,0.2423,edge-north,qsopoa_allocated,58.75,1.165
228,197,1,1,2101,0.3949,edge-south,qsopoa_allocated,106.05,2.126
228,198,1,2,3053,0.4279,edge-south,qsopoa_allocated,153.65,3.093
228,199,1,1,2149,0.4045,edge-central,qsopoa_allocated,108.45,2.174
228,200,2,0,1181,0.2599,edge-west,qsopoa_allocated,60.05,1.191
228,201,1,2,3035,0.4243,edge-north,qsopoa_allocated,152.75,3.075
228,202,1,2,3021,0.4214,edge-south,qsopoa_allocated,152.05,3.061
228,203,2,0,1180,0.2598,edge-north,qsopoa_allocated,60.0,1.19
228,204,1,2,3041,0.4254,edge-north,qsopoa_allocated,153.05,3.081
228,205,1,1,2144,0.4036,edge-central,qsopoa_allocated,108.2,2.169
228,206,1,1,2136,0.402,edge-central,qsopoa_allocated,107.8,2.161
228,207,1,2,3083,0.4338,edge-central,qsopoa_allocated,155.15,3.123
228,208,1,1,2084,0.3916,edge-north,qsopoa_allocated,105.2,2.109
228,209,1,2,3029,0.4231,edge-south,qsopoa_allocated,152.45,3.069
228,210,1,1,2168,0.4084,edge-north,qsopoa_allocated,109.4,2.193
228,211,2,0,1186,0.2637,edge-north,qsopoa_allocated,60.3,1.196
228,212,1,2,3010,0.4192,edge-west,qsopoa_allocated,151.5,3.05
228,213,1,2,3044,0.426,edge-north,qsopoa_allocated,153.2,3.084
228,214,1,1,2095,0.3937,edge-north,qsopoa_allocated,105.75,2.12
228,215,1,2,3110,0.4392,edge-west,qsopoa_allocated,156.5,3.15
228,216,1,2,3138,0.4448,edge-central,qsopoa_allocated,157.9,3.178
228,217,1,2,3367,0.4906,edge-south,qsopoa_allocated,169.35,3.407
228,218,1,2,3061,0.4295,edge-north,qsopoa_allocated,154.05,3.101
228,219,1,2,3135,0.4443,edge-central,qsopoa_allocated,157.75,3.175
228,220,1,1,2191,0.4129,edge-south,qsopoa_allocated,110.55,2.216
228,221,1,1,2167,0.4081,edge-central,qsopoa_allocated,109.35,2.192
228,222,1,1,2103,0.3953,edge-south,qsopoa_allocated,106.15,2.128
228,223,1,1,2193,0.4133,edge-north,qsopoa_allocated,110.65,2.218
228,224,1,2,3124,0.442,edge-west,qsopoa_allocated,157.2,3.164
228,225,1,2,3034,0.424,edge-west,qsopoa_allocated,152.7,3.074
228,226,1,1,2193,0.4134,edge-south,qsopoa_allocated,110.65,2.218
228,227,1,1,2163,0.4074,edge-south,qsopoa_allocated,109.15,2.188
228,228,1,1,2142,0.4031,edge-south,qsopoa_allocated,108.1,2.167
228,229,1,1,2205,0.4158,edge-north,qsopoa_allocated,111.25,2.23
228,230,1,1,2109,0.3966,edge-south,qsopoa_allocated,106.45,2.134
228,231,1,2,3006,0.4184,edge-central,qsopoa_allocated,151.3,3.046
228,232,1,2,3047,0.4266,edge-west,qsopoa_allocated,153.35,3.087
228,233,1,2,3072,0.4317,edge-south,qsopoa_allocated,154.6,3.112
228,234,1,2,3000,0.4173,edge-central,qsopoa_allocated,151.0,3.04
228,235,1,1,2190,0.4128,edge-south,qsopoa_allocated,110.5,2.215
228,236,1,1,2190,0.4128,edge-south,qsopoa_allocated,110.5,2.215
228,237,1,1,2171,0.4089,edge-north,qsopoa_allocated,109.55,2.196
228,238,1,1,2156,0.406,edge-central,qsopoa_allocated,108.8,2.181
228,239,1,1,2199,0.4146,edge-west,qsopoa_allocated,110.95,2.224
228,240,1,2,3039,0.425,edge-north,qsopoa_allocated,152.95,3.079
228,241,1,2,3021,0.4214,edge-central,qsopoa_allocated,152.05,3.061
228,242,1,2,3692,0.5557,edge-west,qsopoa_allocated,185.6,3.732
228,243,1,2,3784,0.5741,edge-south,qsopoa_allocated,190.2,3.824
228,244,1,2,3998,0.6169,edge-west,qsopoa_allocated,200.9,4.038
228,245,1,2,3798,0.5768,edge-north,qsopoa_allocated,190.9,3.838
228,246,1,2,3178,0.4529,edge-central,qsopoa_allocated,159.9,3.218
228,247,1,2,3069,0.4311,edge-west,qsopoa_allocated,154.45,3.109
228,248,1,2,3061,0.4295,edge-south,qsopoa_allocated,154.05,3.101
228,249,1,3,5000,0.5737,cloud,critical_bypass,211.6071,5.0
228,250,1,2,3188,0.4548,edge-south,qsopoa_allocated,160.4,3.228
228,251,1,1,2098,0.3944,edge-west,qsopoa_allocated,105.9,2.123
228,252,1,3,5000,0.5493,cloud,critical_bypass,211.6071,5.0
228,253,1,2,3107,0.4387,edge-south,qsopoa_allocated,156.35,3.147
228,254,1,2,3489,0.5151,edge-central,qsopoa_allocated,175.45,3.529
228,255,1,1,2171,0.409,edge-west,qsopoa_allocated,109.55,2.196
228,256,1,2,3145,0.4463,edge-central,qsopoa_allocated,158.25,3.185
228,257,1,2,3186,0.4545,edge-west,qsopoa_allocated,160.3,3.226
228,258,1,2,3051,0.4274,edge-south,qsopoa_allocated,153.55,3.091
228,259,1,1,2150,0.4048,edge-central,qsopoa_allocated,108.5,2.175
228,260,1,2,3230,0.4633,edge-central,qsopoa_allocated,162.5,3.27
228,261,1,2,3235,0.4643,edge-south,qsopoa_allocated,162.75,3.275
228,262,1,2,3256,0.4685,edge-north,qsopoa_allocated,163.8,3.296
228,263,1,1,2180,0.4107,edge-west,qsopoa_allocated,110.0,2.205
228,264,1,2,3036,0.4245,edge-north,qsopoa_allocated,152.8,3.076
228,265,1,2,3095,0.4362,edge-north,qsopoa_allocated,155.75,3.135
228,266,1,2,3063,0.4298,edge-south,qsopoa_allocated,154.15,3.103
228,267,1,1,2177,0.4102,edge-south,qsopoa_allocated,109.85,2.202
228,268,1,2,3132,0.4437,edge-north,qsopoa_allocated,157.6,3.172
228,269,1,2,3089,0.4351,edge-south,qsopoa_allocated,155.45,3.129
228,270,1,2,3165,0.4503,edge-central,qsopoa_allocated,159.25,3.205
228,271,1,2,3252,0.4676,edge-west,qsopoa_allocated,163.6,3.292
228,272,1,2,3190,0.4552,edge-south,qsopoa_allocated,160.5,3.23
228,273,1,2,3137,0.4447,edge-west,qsopoa_allocated,157.85,3.177
228,274,1,2,3244,0.466,edge-west,qsopoa_allocated,163.2,3.284
228,275,1,2,3117,0.4407,edge-central,qsopoa_allocated,156.85,3.157
228,276,1,2,3119,0.4411,edge-south,qsopoa_allocated,156.95,3.159
228,277,1,2,3021,0.4214,edge-west,qsopoa_allocated,152.05,3.061
228,278,1,1,2141,0.403,edge-west,qsopoa_allocated,108.05,2.166
228,279,1,1,2128,0.4004,edge-south,qsopoa_allocated,107.4,2.153
228,280,1,1,2178,0.4103,edge-central,qsopoa_allocated,109.9,2.203
228,281,1,2,3020,0.4213,edge-south,qsopoa_allocated,152.0,3.06
228,282,1,2,3144,0.446,edge-central,qsopoa_allocated,158.2,3.184
228,283,1,2,3095,0.4362,edge-central,qsopoa_allocated,155.75,3.135
228,284,1,3,5000,0.4586,cloud,critical_bypass,211.6071,5.0
228,285,1,2,3146,0.4464,edge-west,qsopoa_allocated,158.3,3.186
228,286,1,2,3386,0.4944,edge-west,qsopoa_allocated,170.3,3.426
228,287,1,2,3075,0.4323,edge-west,qsopoa_allocated,154.75,3.115
228,288,1,2,3135,0.4442,edge-north,qsopoa_allocated,157.75,3.175
228,289,1,2,3042,0.4256,edge-central,qsopoa_allocated,153.1,3.082
228,290,1,2,3136,0.4445,edge-west,qsopoa_allocated,157.8,3.176
228,291,1,2,3495,0.5162,edge-south,qsopoa_allocated,175.75,3.535
228,292,1,2,3246,0.4664,edge-north,qsopoa_allocated,163.3,3.286
228,293,1,1,2105,0.3958,edge-west,qsopoa_allocated,106.25,2.13
228,294,1,3,5000,0.544,cloud,critical_bypass,211.6071,5.0
228,295,1,2,3606,0.5384,edge-west,qsopoa_allocated,181.3,3.646
228,296,1,2,3259,0.4691,edge-north,qsopoa_allocated,163.95,3.299
228,297,1,2,3093,0.4358,edge-south,qsopoa_allocated,155.65,3.133
228,298,1,1,1734,0.3216,edge-south,qsopoa_allocated,87.7,1.759
228,299,1,1,2014,0.3776,edge-south,qsopoa_allocated,101.7,2.039
228,300,1,2,3200,0.4573,edge-central,qsopoa_allocated,161.0,3.24
228,301,1,1,2201,0.415,edge-central,qsopoa_allocated,111.05,2.226
228,302,1,1,1824,0.3396,edge-west,qsopoa_allocated,92.2,1.849
228,303,1,1,2150,0.4048,edge-west,qsopoa_allocated,108.5,2.175
228,304,1,2,3281,0.4735,edge-south,qsopoa_allocated,165.05,3.321
228,305,1,2,3200,0.4572,edge-central,qsopoa_allocated,161.0,3.24
228,306,1,1,1989,0.3726,edge-central,qsopoa_allocated,100.45,2.014
228,307,1,3,5000,0.4609,cloud,critical_bypass,211.6071,5.0
228,308,1,2,3110,0.4393,edge-south,qsopoa_allocated,156.5,3.15
228,309,1,1,2189,0.4125,edge-north,qsopoa_allocated,110.45,2.214
228,310,1,2,3106,0.4385,edge-north,qsopoa_allocated,156.3,3.146
228,311,1,2,3118,0.4409,edge-south,qsopoa_allocated,156.9,3.158
228,312,1,2,3140,0.4453,edge-central,qsopoa_allocated,158.0,3.18
228,313,1,1,2199,0.4146,edge-west,qsopoa_allocated,110.95,2.224
228,314,1,1,2115,0.3977,edge-west,qsopoa_allocated,106.75,2.14
228,315,1,1,2047,0.3842,edge-south,qsopoa_allocated,103.35,2.072
228,316,1,2,3100,0.4373,edge-north,qsopoa_allocated,156.0,3.14
228,317,1,2,3101,0.4374,edge-north,qsopoa_allocated,156.05,3.141
228,318,1,2,3168,0.4508,edge-south,qsopoa_allocated,159.4,3.208
228,319,1,2,3142,0.4456,edge-south,qsopoa_allocated,158.1,3.182
228,320,1,2,3094,0.436,edge-west,qsopoa_allocated,155.7,3.134
228,321,1,1,2187,0.4121,edge-west,qsopoa_allocated,110.35,2.212
228,322,1,2,3071,0.4315,edge-south,qsopoa_allocated,154.55,3.111
228,323,1,2,3119,0.4411,edge-north,qsopoa_allocated,156.95,3.159
228,324,1,2,3200,0.4573,edge-west,qsopoa_allocated,161.0,3.24
228,325,1,2,3269,0.471,edge-west,qsopoa_allocated,164.45,3.309
228,326,1,1,2077,0.3901,edge-central,qsopoa_allocated,104.85,2.102
228,327,1,2,3247,0.4667,edge-north,qsopoa_allocated,163.35,3.287
228,328,1,2,3246,0.4665,edge-west,qsopoa_allocated,163.3,3.286
228,329,1,2,3071,0.4314,edge-central,qsopoa_allocated,154.55,3.111
228,330,1,2,3250,0.4673,edge-north,qsopoa_allocated,163.5,3.29
228,331,1,2,3036,0.4245,edge-south,qsopoa_allocated,152.8,3.076
228,332,1,2,3082,0.4337,edge-north,qsopoa_allocated,155.1,3.122
228,333,1,1,1990,0.3727,edge-west,qsopoa_allocated,100.5,2.015
228,334,1,2,3078,0.4329,edge-south,qsopoa_allocated,154.9,3.118
228,335,1,1,2199,0.4146,edge-west,qsopoa_allocated,110.95,2.224
228,336,1,1,2211,0.4169,edge-south,qsopoa_allocated,111.55,2.236
228,337,1,2,3080,0.4333,edge-south,qsopoa_allocated,155.0,3.12
228,338,1,1,1674,0.3096,edge-south,qsopoa_allocated,84.7,1.699
228,339,1,2,3107,0.4386,edge-north,qsopoa_allocated,156.35,3.147
228,340,1,2,3071,0.4315,edge-central,qsopoa_allocated,154.55,3.111
228,341,1,1,2202,0.4152,edge-west,qsopoa_allocated,111.1,2.227
228,342,1,1,2171,0.4089,edge-central,qsopoa_allocated,109.55,2.196
228,343,1,2,3138,0.4449,edge-central,qsopoa_allocated,157.9,3.178
228,344,1,2,3075,0.4323,edge-central,qsopoa_allocated,154.75,3.115
228,345,1,2,3094,0.436,edge-central,qsopoa_allocated,155.7,3.134
228,346,1,2,3126,0.4425,edge-west,qsopoa_allocated,157.3,3.166
228,347,1,1,2041,0.3829,edge-west,qsopoa_allocated,103.05,2.066
228,348,1,2,3037,0.4247,edge-south,qsopoa_allocated,152.85,3.077
228,349,1,2,3221,0.4615,edge-central,qsopoa_allocated,162.05,3.261
228,350,1,1,2155,0.4057,edge-central,qsopoa_allocated,108.75,2.18
228,351,1,2,3016,0.4205,edge-west,qsopoa_allocated,151.8,3.056
228,352,1,1,2008,0.3764,edge-west,qsopoa_allocated,101.4,2.033
228,353,2,1,1538,0.2824,edge-north,qsopoa_allocated,77.9,1.563
228,354,1,1,2105,0.3958,edge-central,qsopoa_allocated,106.25,2.13
228,355,1,1,2011,0.377,edge-south,qsopoa_allocated,101.55,2.036
228,356,1,2,3056,0.4285,edge-central,qsopoa_allocated,153.8,3.096
228,357,1,1,2080,0.3908,edge-south,qsopoa_allocated,105.0,2.105
228,358,1,2,3043,0.4259,edge-north,qsopoa_allocated,153.15,3.083
228,359,1,1,2146,0.4039,edge-west,qsopoa_allocated,108.3,2.171
228,360,1,1,2037,0.3822,edge-north,qsopoa_allocated,102.85,2.062
230,0,1,1,1855,0.3458,edge-central,qsopoa_allocated,93.75,1.88
230,1,1,1,1849,0.3446,edge-north,qsopoa_allocated,93.45,1.874
230,2,1,1,1894,0.3535,edge-north,qsopoa_allocated,95.7,1.919
230,3,1,1,1838,0.3424,edge-south,qsopoa_allocated,92.9,1.863
230,4,1,1,1872,0.3491,edge-south,qsopoa_allocated,94.6,1.897
230,5,1,1,1832,0.3411,edge-south,qsopoa_allocated,92.6,1.857
